phase_clean,log_enrollment,is_industry,duration_missing,is_interventional,target,nct_id
2.0,1.791759469228055,1,1,1,1,NCT06321068
1.0,3.828641396489095,1,1,1,1,NCT03943550
0.0,7.313886831633462,0,1,0,1,NCT05354791
4.0,8.561060783392659,0,0,1,1,NCT00514891
0.0,1.791759469228055,0,0,0,1,NCT01501474
4.0,4.110873864173311,0,0,1,1,NCT00203190
0.0,4.584967478670572,0,1,0,1,NCT05087810
0.0,1.3862943611198906,0,1,1,1,NCT04850313
0.0,3.091042453358316,1,1,1,1,NCT02987660
2.0,2.4849066497880004,0,1,1,1,NCT03101982
1.0,5.262690188904886,1,1,1,1,NCT02829723
0.0,2.9444389791664403,1,1,0,1,NCT05069259
2.0,4.2626798770413155,1,1,1,1,NCT05218096
0.0,4.330733340286331,0,1,0,1,NCT00267462
0.0,1.6094379124341003,0,1,1,1,NCT03254862
0.0,4.394449154672439,0,1,1,1,NCT02261246
0.0,4.276666119016055,0,0,0,1,NCT02642146
0.0,4.110873864173311,0,1,1,1,NCT03727503
2.0,2.5649493574615367,0,0,1,1,NCT00069927
0.0,2.3978952727983707,0,1,1,1,NCT03213561
3.0,5.752572638825633,1,0,1,1,NCT00315042
0.0,6.90875477931522,0,1,0,1,NCT00451542
2.0,2.302585092994046,0,0,1,1,NCT02124369
1.0,1.0986122886681098,1,1,1,1,NCT03605069
0.0,4.663439094112067,1,1,0,1,NCT00761683
2.0,0.6931471805599453,0,1,1,1,NCT02935543
2.0,0.6931471805599453,0,0,1,1,NCT00583115
0.0,4.219507705176107,0,1,1,1,NCT05848115
2.0,1.791759469228055,0,0,1,1,NCT00351715
0.0,5.429345628954441,1,1,0,1,NCT02121925
2.0,0.6931471805599453,0,1,1,1,NCT04700176
4.0,4.2626798770413155,0,0,1,1,NCT02904876
0.0,3.044522437723423,0,0,1,1,NCT00794989
0.0,0.6931471805599453,0,1,1,1,NCT03998189
0.0,2.6390573296152584,1,0,1,1,NCT01284491
2.0,5.3230099791384085,1,1,1,1,NCT06515418
0.0,2.302585092994046,0,1,1,1,NCT04773197
0.0,1.6094379124341003,0,1,1,1,NCT05298397
2.0,0.6931471805599453,0,0,1,1,NCT00740597
1.0,3.044522437723423,0,1,1,1,NCT00757497
0.0,1.3862943611198906,0,1,1,1,NCT04964297
0.0,6.030685260261263,1,1,0,1,NCT02394210
2.0,1.6094379124341003,0,1,1,1,NCT03195010
2.0,1.9459101490553132,0,0,1,1,NCT02477813
0.0,4.02535169073515,0,1,1,1,NCT05790460
0.0,3.4657359027997265,0,0,1,1,NCT00819260
2.0,2.3978952727983707,1,1,1,1,NCT03286582
1.0,1.6094379124341003,1,1,1,1,NCT04319224
0.0,1.3862943611198906,0,0,1,1,NCT01313923
2.0,3.8066624897703196,0,1,1,1,NCT04252859
2.0,3.091042453358316,0,0,1,1,NCT01849796
2.0,1.3862943611198906,1,0,1,1,NCT01094496
0.0,2.5649493574615367,0,0,1,1,NCT01949896
3.0,6.398594934535208,0,1,1,1,NCT00000362
1.0,1.6094379124341003,0,1,1,1,NCT01815346
0.0,1.3862943611198906,0,1,0,1,NCT05872503
0.0,0.6931471805599453,0,1,1,1,NCT02781103
0.0,3.7612001156935624,0,1,1,1,NCT04166227
3.0,2.70805020110221,0,1,1,1,NCT03102827
0.0,4.007333185232471,0,1,0,1,NCT03370861
0.0,2.3978952727983707,0,1,1,1,NCT03859661
2.0,2.3978952727983707,0,1,1,1,NCT02421861
2.0,2.4849066497880004,0,1,1,1,NCT01253642
1.0,2.3978952727983707,0,1,1,1,NCT02484261
0.0,2.3978952727983707,1,1,1,1,NCT01208142
0.0,3.4339872044851463,0,1,1,1,NCT05049642
0.0,3.367295829986474,0,0,1,1,NCT01544842
0.0,4.477336814478207,0,0,1,1,NCT00620945
2.0,1.6094379124341003,0,1,1,1,NCT02651272
1.0,2.995732273553991,0,1,1,1,NCT04526795
4.0,3.4657359027997265,1,0,1,1,NCT01817777
2.0,2.1972245773362196,0,0,1,1,NCT01575275
2.0,2.4849066497880004,0,0,1,1,NCT00374257
0.0,0.6931471805599453,0,1,1,1,NCT04063657
0.0,7.5485559791698735,1,0,0,1,NCT00454701
0.0,5.955837369464831,0,0,1,1,NCT02475512
0.0,1.0986122886681098,0,1,1,1,NCT03241719
4.0,2.772588722239781,0,1,1,1,NCT02821819
2.0,5.056245805348308,1,0,1,1,NCT01602328
1.0,3.332204510175204,0,1,1,1,NCT01090128
0.0,1.0986122886681098,0,1,1,1,NCT02216565
0.0,1.3862943611198906,1,1,1,1,NCT03701165
2.0,2.0794415416798357,0,0,1,1,NCT01420965
0.0,3.871201010907891,0,0,1,1,NCT02585167
4.0,3.828641396489095,1,1,1,1,NCT01606800
3.0,0.6931471805599453,1,1,1,1,NCT03029000
0.0,3.970291913552122,0,0,1,1,NCT01374100
4.0,2.0794415416798357,0,1,1,1,NCT02903407
1.0,3.332204510175204,1,1,1,1,NCT04310592
0.0,1.0986122886681098,0,0,1,1,NCT00901836
0.0,1.791759469228055,0,0,1,1,NCT00855244
3.0,6.650279048587422,1,1,1,1,NCT04708834
0.0,0.6931471805599453,0,1,0,1,NCT04998734
2.0,4.276666119016055,1,1,1,1,NCT04517864
1.0,4.290459441148391,1,0,1,1,NCT01132664
0.0,1.6094379124341003,0,0,1,1,NCT02109809
0.0,4.718498871295094,0,1,0,1,NCT04259099
1.0,1.9459101490553132,1,1,1,1,NCT04175132
0.0,4.219507705176107,1,1,0,1,NCT02614898
2.0,1.6094379124341003,0,1,1,1,NCT00601198
1.0,3.1354942159291497,1,1,1,1,NCT05492045
2.0,3.828641396489095,0,0,1,1,NCT00932672
0.0,4.143134726391533,0,1,1,1,NCT04795895
0.0,2.9444389791664403,0,1,0,1,NCT01571739
3.0,5.87493073085203,1,0,1,1,NCT00191477
0.0,5.375278407684165,1,0,1,1,NCT01156675
0.0,1.9459101490553132,0,0,1,1,NCT01730157
2.0,2.1972245773362196,1,1,1,1,NCT03837457
0.0,4.61512051684126,0,0,0,1,NCT00961701
4.0,1.0986122886681098,0,1,1,1,NCT02389712
1.0,2.772588722239781,1,1,1,1,NCT02527681
0.0,3.367295829986474,1,1,1,1,NCT03432481
2.0,3.258096538021482,0,0,1,1,NCT01428219
0.0,4.02535169073515,0,1,1,1,NCT03280628
1.0,2.1972245773362196,0,0,1,1,NCT00003567
2.0,1.791759469228055,0,1,1,1,NCT03343600
0.0,2.4849066497880004,0,1,1,1,NCT01617707
4.0,3.7376696182833684,0,1,1,1,NCT02763007
0.0,6.111467339502679,0,1,0,1,NCT05429307
2.0,0.6931471805599453,0,0,1,1,NCT01764607
2.0,4.7535901911063645,1,0,1,1,NCT00848107
0.0,2.995732273553991,1,1,0,1,NCT05568407
0.0,3.784189633918261,0,1,1,1,NCT05211492
3.0,5.958424693029782,0,0,1,1,NCT01655992
1.0,2.4849066497880004,1,1,1,1,NCT05999292
1.0,3.58351893845611,0,0,1,1,NCT03257592
1.0,5.187385805840755,1,0,1,1,NCT00996892
1.0,4.290459441148391,1,1,1,1,NCT04528836
0.0,3.6109179126442243,1,0,1,1,NCT01853436
4.0,3.044522437723423,0,0,1,1,NCT00722436
0.0,4.919980925828125,0,1,1,1,NCT03836911
0.0,3.332204510175204,0,1,1,1,NCT02914834
0.0,1.9459101490553132,0,1,1,1,NCT06422364
1.0,4.110873864173311,1,1,1,1,NCT00109109
1.0,4.110873864173311,0,1,1,1,NCT02801799
2.0,3.6888794541139363,0,0,1,1,NCT00932191
0.0,1.3862943611198906,0,0,0,1,NCT02906774
0.0,4.795790545596741,1,1,1,1,NCT05476250
1.0,2.772588722239781,1,1,1,1,NCT04260191
2.0,2.0794415416798357,0,0,1,1,NCT01709474
0.0,5.393627546352362,1,0,1,1,NCT00870818
0.0,6.754604099487962,0,1,1,1,NCT04769518
0.0,2.995732273553991,0,1,1,1,NCT03135990
4.0,3.367295829986474,0,0,1,1,NCT00682890
2.0,2.3978952727983707,0,0,1,1,NCT01830790
2.0,4.61512051684126,0,0,1,1,NCT00323791
2.0,2.995732273553991,0,0,1,1,NCT00798590
0.0,1.9459101490553132,0,1,1,1,NCT02212574
1.0,2.3978952727983707,1,1,1,1,NCT06102174
3.0,6.0867747269123065,1,1,1,1,NCT03560518
4.0,3.4339872044851463,0,1,1,1,NCT01770340
1.0,1.0986122886681098,1,0,1,1,NCT01634789
2.0,4.07753744390572,0,1,1,1,NCT03785691
1.0,3.4339872044851463,0,0,1,1,NCT01029418
4.0,3.5553480614894135,0,0,1,1,NCT00731874
3.0,6.695798917058491,1,1,1,1,NCT03053050
2.0,2.1972245773362196,0,0,1,1,NCT02036476
0.0,0.6931471805599453,0,0,1,1,NCT01367691
0.0,0.6931471805599453,1,0,1,1,NCT01103674
2.0,3.044522437723423,0,0,1,1,NCT00547690
2.0,3.258096538021482,0,1,1,1,NCT02908490
0.0,5.7430031878094825,1,1,0,1,NCT03477474
0.0,3.091042453358316,0,0,1,1,NCT01167374
4.0,1.791759469228055,0,0,1,1,NCT01648218
4.0,6.871091294610546,0,0,1,1,NCT01533818
1.0,3.367295829986474,1,0,1,1,NCT00408018
1.0,0.6931471805599453,0,0,1,1,NCT02024074
0.0,7.518064181233078,1,0,0,1,NCT00542594
3.0,3.2188758248682006,0,0,1,1,NCT00586794
4.0,4.248495242049359,0,0,1,1,NCT01746641
2.0,5.762051382780177,1,1,1,1,NCT00642941
2.0,2.6390573296152584,1,1,1,1,NCT03325296
0.0,4.143134726391533,0,1,1,1,NCT02898896
0.0,3.9318256327243257,0,0,0,1,NCT02769546
3.0,4.465908118654584,1,0,1,1,NCT00912288
1.0,3.2188758248682006,0,1,1,1,NCT00049088
0.0,2.302585092994046,0,0,1,1,NCT00350688
0.0,4.499809670330265,0,1,0,1,NCT03916588
1.0,1.3862943611198906,0,0,1,1,NCT01369888
2.0,2.772588722239781,1,0,1,1,NCT01039103
3.0,2.1972245773362196,0,1,1,1,NCT04707703
1.0,2.302585092994046,0,1,1,1,NCT04973527
1.0,2.3978952727983707,0,1,1,1,NCT00403442
4.0,3.295836866004329,1,1,1,1,NCT01283386
2.0,2.302585092994046,1,0,1,1,NCT00396383
0.0,2.70805020110221,0,0,1,1,NCT01490983
0.0,4.189654742026425,1,1,0,1,NCT04893083
1.0,2.302585092994046,0,0,1,1,NCT02030483
4.0,1.9459101490553132,0,0,1,1,NCT01377441
0.0,4.143134726391533,0,0,1,1,NCT00351741
0.0,7.901377353792616,0,0,1,1,NCT00294905
1.0,0.6931471805599453,1,1,1,1,NCT03223194
0.0,2.5649493574615367,0,1,1,1,NCT04827966
1.0,3.295836866004329,0,1,1,1,NCT00108056
2.0,3.367295829986474,0,0,1,1,NCT02021929
2.0,2.995732273553991,0,1,1,1,NCT05691829
1.0,1.6094379124341003,0,1,1,1,NCT04504331
2.0,1.6094379124341003,1,1,1,1,NCT03045302
2.0,2.0794415416798357,1,0,1,1,NCT00499902
1.0,3.4657359027997265,1,1,1,1,NCT05630937
1.0,3.713572066704308,0,0,1,1,NCT01712945
3.0,0.6931471805599453,0,1,1,1,NCT04303572
2.0,2.995732273553991,1,0,1,1,NCT00369395
0.0,6.082218910376446,0,1,0,1,NCT04015895
2.0,1.3862943611198906,0,1,1,1,NCT02642939
4.0,2.772588722239781,0,0,1,1,NCT02566577
0.0,2.772588722239781,0,1,0,1,NCT03489577
0.0,2.3978952727983707,0,0,1,1,NCT01284075
3.0,5.872117789475416,1,0,1,1,NCT00050375
0.0,4.61512051684126,0,0,0,1,NCT00682175
2.0,1.0986122886681098,0,0,1,1,NCT01817257
0.0,1.9459101490553132,0,1,0,1,NCT03539757
4.0,3.912023005428146,1,1,1,1,NCT00071552
1.0,2.302585092994046,1,1,1,1,NCT02947152
2.0,1.0986122886681098,0,1,1,1,NCT04496726
2.0,3.713572066704308,0,0,1,1,NCT00429026
0.0,1.6094379124341003,1,1,1,1,NCT03957278
1.0,2.70805020110221,0,0,1,1,NCT01522378
0.0,5.272999558563747,0,0,1,1,NCT00948285
0.0,4.543294782270004,0,1,1,1,NCT04097743
0.0,3.258096538021482,0,0,1,1,NCT01408043
0.0,5.4680601411351315,1,0,1,1,NCT02211508
3.0,3.295836866004329,1,0,1,1,NCT01358708
4.0,3.1780538303479458,1,0,1,1,NCT00509925
2.0,3.4339872044851463,0,1,1,1,NCT00282074
3.0,5.480638923341991,1,0,1,1,NCT01459913
0.0,4.584967478670572,1,1,1,1,NCT02211560
0.0,2.8903717578961645,0,1,1,1,NCT03264820
2.0,1.791759469228055,1,0,1,1,NCT00205920
2.0,3.713572066704308,0,1,1,1,NCT00006482
3.0,5.170483995038151,1,0,1,1,NCT00737282
0.0,2.3978952727983707,0,1,1,1,NCT03804424
0.0,4.248495242049359,0,0,1,1,NCT00637624
2.0,3.4965075614664802,1,0,1,1,NCT01268280
2.0,2.5649493574615367,0,1,1,1,NCT01432080
1.0,3.4011973816621555,0,0,1,1,NCT01195480
1.0,2.4849066497880004,1,1,1,1,NCT03628079
0.0,3.1780538303479458,0,1,1,1,NCT03440879
0.0,2.5649493574615367,0,0,1,1,NCT02052479
0.0,1.6094379124341003,0,1,1,1,NCT03641196
0.0,2.772588722239781,0,1,1,1,NCT04055896
2.0,3.5263605246161616,0,0,1,1,NCT00014196
0.0,1.3862943611198906,0,1,1,1,NCT04116762
2.0,1.6094379124341003,1,1,1,1,NCT04800562
3.0,3.9318256327243257,0,0,1,1,NCT02359162
1.0,2.772588722239781,1,1,1,1,NCT02439346
2.0,4.836281906951478,1,0,1,1,NCT00766246
0.0,8.561060783392659,0,1,1,1,NCT03441503
2.0,1.6094379124341003,0,0,1,1,NCT01342627
1.0,4.6913478822291435,1,0,1,1,NCT02630927
0.0,3.4657359027997265,0,1,1,1,NCT05511961
0.0,3.044522437723423,0,0,0,1,NCT00213642
4.0,1.6094379124341003,0,0,1,1,NCT01902186
2.0,5.236441962829949,1,1,1,1,NCT00372073
0.0,3.4339872044851463,0,1,1,1,NCT00946283
1.0,1.3862943611198906,1,1,1,1,NCT03857841
3.0,7.513163545234075,1,0,1,1,NCT01708603
3.0,2.302585092994046,0,0,1,1,NCT01189227
2.0,4.51085950651685,1,1,1,1,NCT02406027
2.0,4.07753744390572,0,1,1,1,NCT04720261
0.0,7.094234845924755,0,1,1,1,NCT05947461
4.0,1.6094379124341003,0,0,1,1,NCT01756586
2.0,1.791759469228055,0,0,1,1,NCT01241786
2.0,0.6931471805599453,0,1,1,1,NCT04083170
3.0,5.0689042022202315,0,1,1,1,NCT03862170
1.0,3.044522437723423,1,1,1,1,NCT03427073
2.0,2.1972245773362196,1,1,1,1,NCT03960541
0.0,3.713572066704308,0,1,1,1,NCT04468854
1.0,4.04305126783455,0,0,1,1,NCT00954005
4.0,2.8903717578961645,0,0,1,1,NCT01675466
1.0,2.3978952727983707,0,0,1,1,NCT02004756
2.0,2.9444389791664403,0,1,1,1,NCT03442556
0.0,5.241747015059643,1,0,1,1,NCT00735722
2.0,2.4849066497880004,0,0,1,1,NCT01078922
2.0,3.044522437723423,0,0,1,1,NCT01921751
2.0,2.70805020110221,1,1,1,1,NCT05478031
1.0,3.4965075614664802,0,1,1,1,NCT00667953
0.0,3.7612001156935624,0,0,1,1,NCT02482337
4.0,3.912023005428146,0,0,1,1,NCT01637545
1.0,5.303304908059076,0,0,1,1,NCT00242645
1.0,2.0794415416798357,0,1,1,1,NCT02838745
3.0,6.300785794663244,1,0,1,1,NCT01352039
2.0,5.303304908059076,0,0,1,1,NCT00568477
2.0,2.833213344056216,1,1,1,1,NCT04488575
2.0,1.791759469228055,0,0,1,1,NCT03008512
1.0,2.833213344056216,1,1,1,1,NCT04292912
0.0,6.113682179832232,0,1,0,1,NCT01612819
0.0,3.7612001156935624,0,0,1,1,NCT02260219
1.0,1.0986122886681098,0,0,1,1,NCT00278486
1.0,4.31748811353631,1,0,1,1,NCT01522586
2.0,3.091042453358316,1,1,1,1,NCT04240886
1.0,3.091042453358316,1,0,1,1,NCT00664586
3.0,4.61512051684126,1,1,1,1,NCT04461886
0.0,2.4849066497880004,0,0,0,1,NCT01068470
2.0,2.70805020110221,1,0,1,1,NCT00322673
3.0,4.442651256490317,1,0,1,1,NCT00886769
3.0,4.0943445622221,1,0,1,1,NCT02811783
2.0,3.044522437723423,0,0,1,1,NCT01097083
0.0,4.382026634673881,1,0,1,1,NCT02698241
0.0,4.30406509320417,0,0,1,1,NCT00428441
0.0,4.110873864173311,1,0,1,1,NCT00943605
1.0,4.382026634673881,1,1,1,1,NCT04836494
0.0,2.772588722239781,0,1,0,1,NCT02499666
2.0,2.9444389791664403,1,0,1,1,NCT01320566
0.0,3.044522437723423,0,1,1,1,NCT01882166
2.0,7.826044013518965,0,1,1,1,NCT00865566
2.0,4.204692619390966,0,0,1,1,NCT00566956
2.0,1.791759469228055,0,0,1,1,NCT01038856
1.0,3.1780538303479458,1,1,1,1,NCT05220722
2.0,0.6931471805599453,0,1,1,1,NCT02994251
0.0,3.2188758248682006,0,0,0,1,NCT01832831
0.0,1.3862943611198906,1,1,1,1,NCT02507531
2.0,4.394449154672439,1,0,1,1,NCT01259622
1.0,2.70805020110221,1,0,1,1,NCT01516645
2.0,3.4011973816621555,1,1,1,1,NCT04519645
2.0,3.8918202981106265,1,1,1,1,NCT04167345
1.0,3.6109179126442243,1,0,1,1,NCT02829372
3.0,4.204692619390966,0,1,1,1,NCT06108739
0.0,5.662960480135946,0,1,1,1,NCT02532439
2.0,2.4849066497880004,0,1,1,1,NCT04141995
0.0,3.871201010907891,0,1,1,1,NCT04339439
1.0,3.332204510175204,1,1,1,1,NCT02349139
0.0,8.561060783392659,0,1,1,1,NCT03921177
0.0,2.6390573296152584,0,1,0,1,NCT06364657
2.0,3.332204510175204,0,1,1,1,NCT04136912
1.0,1.6094379124341003,0,0,1,1,NCT00396812
0.0,3.1354942159291497,0,1,0,1,NCT00911430
0.0,3.2188758248682006,0,1,1,1,NCT04271930
2.0,3.4965075614664802,0,1,1,1,NCT01611662
0.0,0.6931471805599453,0,1,1,1,NCT04007146
2.0,0.6931471805599453,0,1,1,1,NCT02160288
0.0,3.332204510175204,1,0,0,1,NCT00764803
1.0,2.0794415416798357,1,1,1,1,NCT05205161
1.0,2.302585092994046,1,1,1,1,NCT05128786
0.0,5.225746673713202,0,1,1,1,NCT03752073
0.0,3.5553480614894135,1,1,0,1,NCT03278873
3.0,3.7376696182833684,1,1,1,1,NCT01575769
0.0,0.6931471805599453,0,1,1,1,NCT06298669
1.0,2.3978952727983707,1,1,1,1,NCT02467569
0.0,2.5649493574615367,1,1,1,1,NCT04696354
0.0,1.3862943611198906,0,0,1,1,NCT00735254
1.0,1.791759469228055,1,0,1,1,NCT01929954
0.0,1.6094379124341003,0,1,1,1,NCT03037554
0.0,1.9459101490553132,0,0,1,1,NCT02356354
0.0,2.70805020110221,0,1,1,1,NCT02410954
1.0,2.0794415416798357,0,0,1,1,NCT01894594
0.0,5.0369526024136295,1,0,1,1,NCT00225966
2.0,5.521460917862246,1,1,1,1,NCT04579666
2.0,4.430816798843313,0,1,1,1,NCT01435356
1.0,0.6931471805599453,0,1,1,1,NCT01574222
1.0,2.9444389791664403,1,1,1,1,NCT05555251
2.0,3.5553480614894135,0,0,1,1,NCT00581529
3.0,1.0986122886681098,0,0,1,1,NCT00822029
0.0,5.313205979041787,0,1,0,1,NCT04140331
2.0,1.3862943611198906,0,0,1,1,NCT01409031
2.0,5.017279836814924,0,0,1,1,NCT00059202
2.0,2.4849066497880004,0,0,1,1,NCT01600053
2.0,2.1972245773362196,0,1,1,1,NCT03193437
0.0,1.3862943611198906,0,0,1,1,NCT00719537
0.0,3.258096538021482,0,0,1,1,NCT00737295
1.0,1.791759469228055,1,1,1,1,NCT05496595
0.0,3.4339872044851463,0,1,0,1,NCT04427995
0.0,5.472270673671475,0,1,1,1,NCT03047577
1.0,0.6931471805599453,0,0,1,1,NCT01591096
0.0,1.6094379124341003,0,1,1,1,NCT04350762
0.0,4.30406509320417,1,0,0,1,NCT02962362
0.0,3.4339872044851463,0,1,1,1,NCT02818946
0.0,7.472500744737558,1,1,0,1,NCT01791127
3.0,5.993961427306569,1,0,1,1,NCT00366327
2.0,3.367295829986474,0,1,1,1,NCT01704027
0.0,2.995732273553991,0,0,1,1,NCT02488486
0.0,3.713572066704308,1,1,0,1,NCT04645186
0.0,1.6094379124341003,0,1,1,1,NCT02762669
2.0,1.791759469228055,0,0,1,1,NCT01393769
2.0,5.303304908059076,0,0,1,1,NCT00223041
3.0,5.8888779583328805,1,1,1,1,NCT02194205
0.0,4.61512051684126,0,0,1,1,NCT02617394
0.0,1.791759469228055,0,1,0,1,NCT03163394
0.0,3.044522437723423,1,1,1,1,NCT03622866
0.0,7.135687347028144,1,1,0,1,NCT04107766
2.0,4.382026634673881,1,1,1,1,NCT05048056
2.0,0.6931471805599453,0,1,1,1,NCT04190056
4.0,2.1972245773362196,1,0,1,1,NCT00655122
3.0,3.8066624897703196,1,1,1,1,NCT02563522
0.0,1.791759469228055,0,1,0,1,NCT04541602
0.0,4.61512051684126,0,0,1,1,NCT01668953
4.0,1.791759469228055,0,1,1,1,NCT04413253
2.0,2.833213344056216,0,0,1,1,NCT00899353
1.0,2.1972245773362196,0,1,1,1,NCT00728845
0.0,3.1354942159291497,0,1,1,1,NCT02535845
0.0,4.770684624465665,1,1,1,1,NCT06208839
2.0,3.912023005428146,1,1,1,1,NCT04540120
0.0,1.791759469228055,0,1,1,1,NCT03927924
1.0,3.258096538021482,1,1,1,1,NCT04332523
2.0,2.8903717578961645,1,1,1,1,NCT02231580
4.0,3.8066624897703196,0,0,1,1,NCT01417988
1.0,2.0794415416798357,0,0,1,1,NCT00903461
3.0,0.6931471805599453,0,1,1,1,NCT02225561
4.0,2.9444389791664403,0,0,1,1,NCT00981773
0.0,3.5263605246161616,0,1,1,1,NCT02169869
0.0,0.6931471805599453,0,1,1,1,NCT05665569
0.0,3.6888794541139363,0,0,1,1,NCT01296854
2.0,2.70805020110221,0,0,1,1,NCT00400205
3.0,4.430816798843313,1,1,1,1,NCT03600805
0.0,5.739792912179234,0,1,1,1,NCT03028805
1.0,3.713572066704308,1,0,1,1,NCT00995605
3.0,2.3978952727983707,1,1,1,1,NCT03079505
2.0,8.034306936339489,1,1,1,1,NCT05281094
0.0,5.993961427306569,0,0,0,1,NCT00120094
0.0,1.9459101490553132,0,0,1,1,NCT00952666
3.0,5.493061443340548,0,0,1,1,NCT01739556
2.0,3.6888794541139363,1,0,1,1,NCT01172756
1.0,3.295836866004329,1,1,1,1,NCT04244656
0.0,5.860786223465865,0,1,0,1,NCT04852822
3.0,0.6931471805599453,0,1,1,1,NCT01419522
2.0,4.356708826689592,1,1,1,1,NCT05330429
1.0,0.6931471805599453,1,1,1,1,NCT04677829
0.0,2.833213344056216,1,0,1,1,NCT02301429
0.0,2.8903717578961645,0,0,1,1,NCT02164929
4.0,5.332718793265369,0,0,1,1,NCT00927602
4.0,4.499809670330265,0,0,1,1,NCT00763880
0.0,5.030437921392435,0,1,1,1,NCT03394196
3.0,4.61512051684126,1,0,1,1,NCT00415246
0.0,7.658227526161352,0,1,1,1,NCT05655546
2.0,3.970291913552122,0,0,1,1,NCT01192503
0.0,3.713572066704308,0,0,1,1,NCT02204527
1.0,4.04305126783455,1,1,1,1,NCT05943327
0.0,1.0986122886681098,0,0,1,1,NCT00090961
2.0,3.8918202981106265,0,0,1,1,NCT00029042
4.0,0.6931471805599453,0,0,1,1,NCT01542242
3.0,5.327876168789581,0,0,1,1,NCT01163942
0.0,3.1780538303479458,1,1,1,1,NCT00748670
2.0,4.204692619390966,1,1,1,1,NCT01796470
3.0,3.4657359027997265,1,1,1,1,NCT02032173
2.0,3.5553480614894135,1,1,1,1,NCT02657369
1.0,3.713572066704308,1,1,1,1,NCT03138083
2.0,4.07753744390572,1,1,1,1,NCT05732454
0.0,1.791759469228055,0,1,1,1,NCT04271605
0.0,6.066108090103747,0,1,0,1,NCT04357405
2.0,4.2626798770413155,1,0,1,1,NCT00424294
0.0,1.791759469228055,0,0,1,1,NCT02086331
2.0,5.8289456176102075,1,1,1,1,NCT02901431
0.0,3.713572066704308,0,1,0,1,NCT02288702
0.0,1.9459101490553132,0,1,1,1,NCT03278353
0.0,1.0986122886681098,0,1,1,1,NCT02485353
0.0,1.0986122886681098,0,1,1,1,NCT04159753
0.0,4.060443010546419,1,0,1,1,NCT00757653
0.0,4.204692619390966,0,1,0,1,NCT04004845
1.0,3.4965075614664802,0,0,1,1,NCT01803945
3.0,6.695798917058491,1,0,1,1,NCT00073372
3.0,4.804021044733257,0,1,1,1,NCT02157272
0.0,1.9459101490553132,0,1,1,1,NCT03472924
2.0,3.7612001156935624,0,1,1,1,NCT00001880
1.0,3.8501476017100584,0,1,1,1,NCT05176080
0.0,4.61512051684126,0,0,1,1,NCT00792480
3.0,6.111467339502679,1,1,1,1,NCT03383146
0.0,1.3862943611198906,0,0,1,1,NCT02945488
1.0,1.6094379124341003,0,1,1,1,NCT02782403
2.0,2.6390573296152584,0,1,1,1,NCT04042727
0.0,3.367295829986474,0,1,1,1,NCT04029961
0.0,4.04305126783455,0,0,0,1,NCT01136486
2.0,1.0986122886681098,0,1,1,1,NCT04560686
3.0,1.6094379124341003,1,1,1,1,NCT05643170
2.0,1.0986122886681098,1,0,1,1,NCT01230970
1.0,1.3862943611198906,0,0,1,1,NCT01025570
2.0,3.4657359027997265,0,0,1,1,NCT00447473
0.0,0.6931471805599453,0,0,0,1,NCT00229905
4.0,3.295836866004329,0,1,1,1,NCT04183205
2.0,2.302585092994046,0,1,1,1,NCT03615105
0.0,4.219507705176107,1,0,1,1,NCT02343705
0.0,3.091042453358316,0,1,1,1,NCT04007094
3.0,1.9459101490553132,0,1,1,1,NCT02773966
2.0,4.110873864173311,1,1,1,1,NCT06986031
0.0,2.302585092994046,0,1,1,1,NCT03634202
0.0,4.31748811353631,0,1,1,1,NCT02576470
3.0,3.044522437723423,0,1,1,1,NCT05172570
0.0,3.044522437723423,0,1,0,1,NCT04412070
4.0,2.70805020110221,0,0,1,1,NCT01546883
3.0,6.364750756851911,1,0,1,1,NCT00255541
2.0,0.6931471805599453,0,1,1,1,NCT04750941
2.0,4.07753744390572,0,1,1,1,NCT02550054
2.0,1.9459101490553132,1,0,1,1,NCT01251354
0.0,3.5263605246161616,0,0,1,1,NCT00606554
1.0,2.833213344056216,0,1,1,1,NCT04964505
1.0,2.9444389791664403,0,0,1,1,NCT01085656
0.0,3.1780538303479458,0,0,1,1,NCT01062022
0.0,7.7226775164680035,1,0,1,1,NCT01424722
0.0,2.302585092994046,0,1,0,1,NCT05888337
0.0,3.044522437723423,0,0,1,1,NCT00572845
1.0,2.4849066497880004,1,1,1,1,NCT05008445
3.0,3.6635616461296463,0,0,1,1,NCT00999245
3.0,4.127134385045092,0,0,1,1,NCT00958139
0.0,0.6931471805599453,0,1,1,1,NCT05299177
2.0,4.174387269895637,0,1,1,1,NCT01891357
1.0,2.0794415416798357,1,0,1,1,NCT01299701
2.0,5.220355825078324,1,0,1,1,NCT00701181
0.0,4.356708826689592,0,1,1,1,NCT03546881
0.0,4.23410650459726,0,0,1,1,NCT01215981
2.0,2.6390573296152584,0,1,1,1,NCT02230930
0.0,2.302585092994046,0,1,1,1,NCT04185428
4.0,3.4657359027997265,0,1,1,1,NCT04163328
2.0,2.1972245773362196,0,1,1,1,NCT03052400
2.0,0.6931471805599453,0,1,1,1,NCT02892500
0.0,1.0986122886681098,1,1,1,1,NCT01948219
0.0,1.0986122886681098,0,1,1,1,NCT03318107
2.0,3.912023005428146,0,0,1,1,NCT02719405
0.0,3.295836866004329,1,1,1,1,NCT04127656
2.0,3.713572066704308,0,1,1,1,NCT00003156
